 서울특별시 강남구 개포동,185,개포주공 6단지,전세,60.13,11~20,37000,0,12,1983,개포로
 서울특별시 강남구 개포동,185,개포주공 7단지,전세,60.76,11~20,39500,0,5,1983,개포로
 서울특별시 강남구 개포동,185,개포주공 7단지,전세,83.7,11~20,48000,0,11,1983,개포로
 서울특별시 강남구 개포동,185,개포주공 7단지,전세,53.46,21~31,34000,0,9,1983,개포로
 서울특별시 강남구 개포동,185,개포주공 7단지,전세,73.26,11~20,45000,0,4,1983,개포로
 서울특별시 강남구 개포동,185,개포주공 7단지,전세,60.76,21~31,40000,0,3,1983,개포로
 서울특별시 강남구 개포동,185,개포주공 7단지,전세,73.26,21~31,47000,0,14,1983,개포로
 서울특별시 강남구 개포동,185,개포주공 7단지,전세,60.76,1~10,40000,0,13,1983,개포로
 서울특별시 강남구 개포동,185,개포주공 7단지,전세,53.46,1~10,36000,0,6,1983,개포로
 서울특별시 강남구 개포동,649,경남2차,월세,149.21,11~20,44000,130,8,1984,언주로
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),월세,39.53,11~20,2000,97,7,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),월세,33.18,21~31,3000,65,10,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),월세,49.86,21~31,27000,30,3,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),월세,33.18,11~20,4000,55,12,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),전세,39.53,21~31,21500,0,1,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),전세,39.53,11~20,31000,0,6,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),전세,39.53,11~20,29000,0,2,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),전세,39.53,21~31,28000,0,1,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),전세,33.18,1~10,22000,0,6,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),전세,33.18,1~10,20000,0,14,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),전세,49.86,1~10,39000,0,8,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),전세,39.53,11~20,25000,0,14,1992,개포로109길
 서울특별시 강남구 개포동,12,대치2단지일반분양(11개동),전세,39.53,21~31,29000,0,1,1992,개포로109길
 서울특별시 강남구 개포동,12,대치아파트 301동 ~ 306동,월세,60,11~20,30000,45,5,1992,개포로109길
 서울특별시 강남구 개포동,12,대치아파트 301동 ~ 306동,월세,51.12,11~20,15000,55,5,1992,개포로109길
 서울특별시 강남구 개포동,12,대치아파트 301동 ~ 306동,월세,51.12,21~31,22000,40,14,1992,개포로109길
 서울특별시 강남구 개포동,12,대치아파트 301동 ~ 306동,전세,39.53,1~10,30000,0,3,1992,개포로109길
 서울특별시 강남구 개포동,12,대치아파트 301동 ~ 306동,전세,60,11~20,45000,0,6,1992,개포로109길
 서울특별시 강남구 개포동,12,대치아파트 301동 ~ 306동,전세,39.53,11~20,27000,0,5,1992,개포로109길
 서울특별시 강남구 개포동,12,대치아파트 301동 ~ 306동,전세,39.53,11~20,28000,0,1,1992,개포로109길
 서울특별시 강남구 개포동,12,대치아파트 301동 ~ 306동,전세,39.53,21~31,31000,0,5,1992,개포로109길
 서울특별시 강남구 개포동,652,우성3,전세,104.43,1~10,52000,0,9,1984,개포로
 서울특별시 강남구 개포동,179,우성8,월세,79.61,1~10,40300,50,9,1987,개포로
 서울특별시 강남구 개포동,179,우성8,월세,79.61,21~31,42000,50,9,1987,개포로
 서울특별시 강남구 개포동,179,우성8,전세,79.61,11~20,60000,0,4,1987,개포로
 서울특별시 강남구 개포동,651-1,"우성9차아파트 901동, 902동",전세,84.9,21~31,45000,0,2,1991,개포로
 서울특별시 강남구 개포동,651-1,"우성9차아파트 901동, 902동",전세,81.42,21~31,54000,0,5,1991,개포로
 서울특별시 강남구 개포동,655-2,전화국현대(220),전세,77.75,11~20,43000,0,7,1988,언주로
 서울특별시 강남구 논현동,274,경남논현,전세,84.89,1~10,57000,0,5,1996,언주로116길
 서울특별시 강남구 논현동,205-2,논현동한화꿈에그린,월세,67.67,1~10,5000,195,4,2005,논현로111길
 서울특별시 강남구 논현동,105,동현아파트 1~6,전세,84.92,1~10,48000,0,13,1985,언주로146길
 서울특별시 강남구 논현동,252-1,두산위브1단지,월세,111.38,21~31,60000,100,11,2004,학동로46길
 서울특별시 강남구 논현동,114-23,로체샤르캐슬,전세,105.99,11~20,56000,0,5,2009,언주로136길
 서울특별시 강남구 논현동,58-2,마일스디오빌,전세,36.29,21~31,30000,0,3,2004,학동로
 서울특별시 강남구 논현동,58-2,마일스디오빌,전세,36.29,21~31,31000,0,8,2004,학동로
 서울특별시 강남구 논현동,122-25,세호시티라이프,월세,45.78,1~10,1000,75,5,1996,강남대로128길
 서울특별시 강남구 논현동,22,신동아(22),월세,84.52,1~10,5000,180,12,1997,강남대로146길
 서울특별시 강남구 논현동,22,신동아(22),전세,35.73,21~31,30000,0,9,1997,강남대로146길
 서울특별시 강남구 논현동,271-6,테크노빌라트,전세,71.93,21~31,30000,0,4,2002,선릉로111길
 서울특별시 강남구 대치동,503,개포우성1,월세,127.61,1~10,40000,250,1,1983,선릉로
 서울특별시 강남구 대치동,500,개포우성2,월세,127.78,1~10,66000,100,3,1984,남부순환로
 서울특별시 강남구 대치동,952-2,대치동더블유타워,월세,33.78,11~20,10000,70,3,2013,역삼로
 서울특별시 강남구 대치동,952-2,대치동더블유타워,전세,28.74,1~10,20000,0,2,2013,역삼로
 서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,월세,59.98,11~20,32000,25,2,2004,삼성로85길
 서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,전세,59.73,1~10,43500,0,6,2004,삼성로85길
 서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,전세,59.96,11~20,37000,0,2,2004,삼성로85길
 서울특별시 강남구 대치동,1014-3,대치삼성,월세,108.52,21~31,70000,110,5,2000,도곡로78길
 서울특별시 강남구 대치동,1014-3,대치삼성,월세,84.58,1~10,60000,90,12,2000,도곡로78길
 서울특별시 강남구 대치동,1014-3,대치삼성,월세,59.88,21~31,51000,30,9,2000,도곡로78길
 서울특별시 강남구 대치동,1014-3,대치삼성,전세,59.88,21~31,62000,0,14,2000,도곡로78길
 서울특별시 강남구 대치동,1014-3,대치삼성,전세,108.52,1~10,104000,0,10,2000,도곡로78길
 서울특별시 강남구 대치동,1014-3,대치삼성,전세,97.35,21~31,90000,0,4,2000,도곡로78길
 서울특별시 강남구 대치동,888,대치아이파크,월세,59.96,1~10,70000,20,8,2008,선릉로
 서울특별시 강남구 대치동,888,대치아이파크,전세,119.58,21~31,130000,0,11,2008,선릉로
 서울특별시 강남구 대치동,888,대치아이파크,전세,84.95,21~31,95000,0,13,2008,선릉로
 서울특별시 강남구 대치동,63,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",전세,115.59,11~20,70000,0,2,1984,영동대로
 서울특별시 강남구 대치동,907-2,대치한신휴플러스,월세,84.99,21~31,30000,130,4,2005,선릉로76길
 서울특별시 강남구 대치동,907-2,대치한신휴플러스,월세,84.99,21~31,50000,50,1,2005,선릉로76길
 서울특별시 강남구 대치동,974,대치현대,월세,85,11~20,70000,35,11,1999,삼성로64길
 서울특별시 강남구 대치동,974,대치현대,월세,59.82,11~20,32000,50,22,1999,삼성로64길
 서울특별시 강남구 대치동,974,대치현대,월세,101.6,11~20,68000,80,12,1999,삼성로64길
 서울특별시 강남구 대치동,974,대치현대,전세,59.82,1~10,49000,0,4,1999,삼성로64길
 서울특별시 강남구 대치동,974,대치현대,전세,101.6,11~20,78000,0,10,1999,삼성로64길
 서울특별시 강남구 대치동,670,동부센트레빌,전세,145.83,21~31,170000,0,7,2005,선릉로
 서울특별시 강남구 대치동,1027,래미안대치팰리스,전세,94.49,1~10,135000,0,5,2015,삼성로51길
 서울특별시 강남구 대치동,1027,래미안대치팰리스,전세,94.49,11~20,135000,0,3,2015,삼성로51길
 서울특별시 강남구 대치동,1027,래미안대치팰리스,전세,114.15,21~31,180000,0,16,2015,삼성로51길
 서울특별시 강남구 대치동,1027,래미안대치팰리스,전세,84.99,11~20,110000,0,5,2015,삼성로51길
 서울특별시 강남구 대치동,893,롯데캐슬,월세,105.18,21~31,70000,50,2,2002,삼성로85길
 서울특별시 강남구 대치동,506,선경1차(1동-7동),전세,163.92,21~31,120000,0,2,1983,삼성로
 서울특별시 강남구 대치동,506,선경1차(1동-7동),전세,136.68,21~31,110000,0,7,1983,삼성로
 서울특별시 강남구 대치동,506,선경1차(1동-7동),전세,117.7,21~31,75000,0,9,1983,삼성로
 서울특별시 강남구 대치동,506,선경2차(8동-12동),월세,160.76,11~20,90000,90,10,1985,삼성로
 서울특별시 강남구 대치동,506,선경2차(8동-12동),전세,84.55,1~10,80000,0,10,1985,삼성로
 서울특별시 강남구 대치동,506,선경2차(8동-12동),전세,84.55,1~10,70000,0,3,1985,삼성로
 서울특별시 강남구 대치동,602,선경3차,전세,76.6,1~10,40000,0,2,1990,남부순환로395길
 서울특별시 강남구 대치동,904-10,신성미소시티,전세,174.77,21~31,86000,0,7,2006,역삼로
 서울특별시 강남구 대치동,65,쌍용대치2,월세,120.76,11~20,64500,40,8,1983,영동대로
 서울특별시 강남구 대치동,66,"쌍용대치아파트1동, 2동, 3동, 5동, 6동",전세,128.03,11~20,70000,0,14,1983,영동대로
 서울특별시 강남구 대치동,316,은마,월세,76.79,1~10,20000,60,10,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,84.43,21~31,46000,37,8,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,84.43,1~10,40000,50,7,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,84.43,1~10,45000,40,10,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,84.43,21~31,10000,150,7,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,84.43,21~31,30000,65,1,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,76.79,11~20,7000,120,8,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,76.79,21~31,35000,40,2,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,84.43,21~31,44000,35,3,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,76.79,21~31,29000,40,12,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,76.79,1~10,32000,30,4,1979,삼성로
 서울특별시 강남구 대치동,316,은마,월세,76.79,11~20,10000,130,3,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,11~20,46000,0,12,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,84.43,21~31,51000,0,1,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,11~20,44000,0,7,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,11~20,41000,0,2,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,21~31,47000,0,6,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,1~10,40000,0,1,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,1~10,45000,0,6,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,1~10,46000,0,7,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,84.43,1~10,51000,0,3,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,21~31,40000,0,6,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,11~20,40000,0,14,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,21~31,42000,0,6,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,1~10,42000,0,8,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,84.43,1~10,53000,0,2,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,21~31,44000,0,10,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,21~31,41000,0,12,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,1~10,41000,0,13,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,1~10,45000,0,8,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,76.79,11~20,40000,0,13,1979,삼성로
 서울특별시 강남구 대치동,316,은마,전세,84.43,11~20,49000,0,5,1979,삼성로
 서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),월세,59.83,11~20,5000,160,8,2004,테헤란로
 서울특별시 강남구 대치동,986-14,하이캐슬,월세,84.27,11~20,37500,100,4,2008,삼성로64길
 서울특별시 강남구 대치동,511,한보미도맨션1,월세,84.48,21~31,50000,50,10,1983,삼성로
 서울특별시 강남구 대치동,511,한보미도맨션1,전세,191.07,1~10,140000,0,8,1983,삼성로
 서울특별시 강남구 대치동,511,한보미도맨션1,전세,84.48,11~20,71000,0,11,1983,삼성로
 서울특별시 강남구 대치동,511,한보미도맨션1,전세,161.36,1~10,102000,0,14,1983,삼성로
 서울특별시 강남구 대치동,511,한보미도맨션1,전세,84.48,21~31,75000,0,9,1983,삼성로
 서울특별시 강남구 대치동,511,한보미도맨션1,전세,161.36,11~20,110000,0,8,1983,삼성로
 서울특별시 강남구 대치동,511,한보미도맨션2,전세,84.96,11~20,75000,0,7,1985,삼성로
 서울특별시 강남구 대치동,511,한보미도맨션2,전세,126.33,21~31,100000,0,8,1985,삼성로
 서울특별시 강남구 대치동,992,현대1,전세,84.27,21~31,52000,0,5,1990,영동대로57길
 서울특별시 강남구 대치동,992,현대1,전세,84.89,11~20,38850,0,2,1990,영동대로57길
 서울특별시 강남구 도곡동,953-1,SK허브프리모,월세,70.31,1~10,10000,130,7,2006,강남대로
 서울특별시 강남구 도곡동,967,경남,월세,59.76,11~20,20000,90,14,2005,논현로
 서울특별시 강남구 도곡동,967,경남,전세,84.94,11~20,68000,0,9,2005,논현로
 서울특별시 강남구 도곡동,967,경남,전세,59.76,11~20,50000,0,9,2005,논현로
 서울특별시 강남구 도곡동,960,대림,전세,84.95,21~31,56000,0,10,1992,남부순환로365길
 서울특별시 강남구 도곡동,960,대림,전세,84.95,1~10,48000,0,4,1992,남부순환로365길
 서울특별시 강남구 도곡동,960,대림,전세,84.93,21~31,54000,0,9,1992,남부순환로365길
 서울특별시 강남구 도곡동,467-6,대림아크로빌,전세,172.46,21~31,130000,0,16,2002,언주로30길
 서울특별시 강남구 도곡동,952,대우디오빌,월세,25.89,1~10,10000,40,4,2004,강남대로
 서울특별시 강남구 도곡동,543-7,도곡1차아이파크,전세,84.12,21~31,70000,0,11,2007,도곡로28길
 서울특별시 강남구 도곡동,527,도곡렉슬,월세,85,11~20,50000,150,15,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,월세,119.89,1~10,97000,40,12,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,월세,59.98,21~31,50000,40,3,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,전세,59.98,1~10,63000,0,2,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,전세,114.99,21~31,90000,0,22,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,전세,119.89,21~31,115000,0,24,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,전세,59.98,21~31,63000,0,5,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,전세,85,11~20,100000,0,4,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,전세,59.98,11~20,72000,0,17,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,전세,120.82,21~31,115000,0,9,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,전세,85,11~20,84000,0,10,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,전세,120.82,1~10,122000,0,23,2006,선릉로
 서울특별시 강남구 도곡동,527,도곡렉슬,전세,120.82,1~10,100000,0,8,2006,선릉로
 서울특별시 강남구 도곡동,933,도곡쌍용예가,월세,66,1~10,10000,200,5,2011,남부순환로363길
 서울특별시 강남구 도곡동,933,도곡쌍용예가,월세,66,11~20,20000,150,2,2011,남부순환로363길
 서울특별시 강남구 도곡동,949-1,도곡푸르지오,전세,173.42,21~31,85000,0,5,2005,강남대로54길
 서울특별시 강남구 도곡동,538,래미안도곡카운티,월세,59.98,1~10,10000,220,17,2013,도곡로
 서울특별시 강남구 도곡동,963,럭키(963),월세,124.66,11~20,60000,90,8,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),월세,124.66,11~20,60000,90,8,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),전세,84.97,21~31,48000,0,15,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),전세,84.97,11~20,58000,0,11,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),전세,84.97,21~31,57000,0,3,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),전세,124.1,1~10,80000,0,6,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),전세,124.66,1~10,75000,0,9,1995,논현로
 서울특별시 강남구 도곡동,948-5,삼경하이빌2,전세,95.24,11~20,39000,0,5,2000,강남대로48길
 서울특별시 강남구 도곡동,161,삼성,전세,54.81,1~10,46000,0,4,1994,남부순환로379길
 서울특별시 강남구 도곡동,91-5,삼성래미안,월세,59.96,1~10,10000,195,19,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,월세,122.81,21~31,30000,230,12,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,월세,59.96,1~10,51500,55,20,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,전세,122.81,21~31,86500,0,15,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,전세,84.89,21~31,85000,0,17,2001,남부순환로
 서울특별시 강남구 도곡동,869,삼익,전세,104.01,11~20,54000,0,5,1983,논현로
 서울특별시 강남구 도곡동,540,삼호,월세,127.22,1~10,48000,50,11,1984,도곡로
 서울특별시 강남구 도곡동,467-7,아카데미스위트1,전세,122.07,21~31,95000,0,33,2004,언주로30길
 서울특별시 강남구 도곡동,467-7,아카데미스위트1,전세,128.74,21~31,95000,0,41,2004,언주로30길
 서울특별시 강남구 도곡동,463-1,우성사원5,전세,78.99,11~20,52000,0,5,1986,언주로29길
 서울특별시 강남구 도곡동,952-14,원팰리스,전세,88.8,21~31,40000,0,4,2003,남부순환로351길
 서울특별시 강남구 도곡동,952-14,원팰리스,전세,111,21~31,40000,0,1,2003,남부순환로351길
 서울특별시 강남구 도곡동,952-14,원팰리스,전세,103.23,21~31,47000,0,1,2003,남부순환로351길
 서울특별시 강남구 도곡동,467,타워팰리스1,월세,120.78,21~31,10000,450,24,2002,언주로30길
 서울특별시 강남구 도곡동,467,타워팰리스1,월세,137.24,21~31,123000,88,19,2002,언주로30길
 서울특별시 강남구 도곡동,467,타워팰리스1,전세,164.95,1~10,150000,0,12,2002,언주로30길
 서울특별시 강남구 도곡동,467-17,타워팰리스2,월세,114.65,11~20,50000,230,7,2003,언주로30길
 서울특별시 강남구 도곡동,467-29,타워팰리스3,월세,141.65,11~20,110000,150,17,2004,언주로30길
 서울특별시 강남구 도곡동,467-29,타워팰리스3,전세,124.64,21~31,140000,0,26,2004,언주로30길
 서울특별시 강남구 도곡동,464,한신(개포),월세,52.73,11~20,30000,25,3,1985,언주로
 서울특별시 강남구 도곡동,464,한신(개포),전세,52.73,21~31,40000,0,6,1985,언주로
 서울특별시 강남구 도곡동,464,한신(개포),전세,83.86,21~31,53500,0,7,1985,언주로
 서울특별시 강남구 도곡동,464,한신(개포),전세,83.86,11~20,46000,0,2,1985,언주로
 서울특별시 강남구 도곡동,464,한신(개포),전세,52.72,21~31,37000,0,4,1985,언주로
 서울특별시 강남구 도곡동,895-8,한신엠비씨,전세,84.74,11~20,59000,0,12,1988,논현로
 서울특별시 강남구 도곡동,895-8,한신엠비씨,전세,58.46,1~10,46000,0,2,1988,논현로
