시도,시군구,읍면동,리,하수처리시설명,하수처리_시설코드,분뇨처리시설명,분뇨처리_시설코드,지정내역,인구 총계(명),시가인구(명)_하수처리지역(분류식),시가인구(명)_하수처리지역(합류식),시가인구(명)_하수미처리지역(오수),시가인구(명)_하수미처리지역(정화조),시가인구(명)_하수미처리지역(수거식),비시가인구(명)_하수처리지역(분류식),비시가인구(명)_하수처리지역(합류식),비시가인구(명)_하수미처리지역(오수),비시가인구(명)_하수미처리지역(정화조),비시가인구(명)_하수미처리지역(수거식)
서울특별시,종로구,청운동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,2741,0,2357,0,0,0,0,384,0,0,0
서울특별시,종로구,신교동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1691,0,1691,0,0,0,0,0,0,0,0
서울특별시,종로구,궁정동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,381,0,263,0,0,0,0,118,0,0,0
서울특별시,종로구,효자동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,773,0,773,0,0,0,0,0,0,0,0
서울특별시,종로구,창성동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,571,0,571,0,0,0,0,0,0,0,0
서울특별시,종로구,통의동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,412,0,412,0,0,0,0,0,0,0,0
서울특별시,종로구,적선동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,55,0,55,0,0,0,0,0,0,0,0
서울특별시,종로구,통인동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1124,0,1124,0,0,0,0,0,0,0,0
서울특별시,종로구,누상동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,3874,0,3874,0,0,0,0,0,0,0,0
서울특별시,종로구,누하동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1182,0,1182,0,0,0,0,0,0,0,0
서울특별시,종로구,옥인동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,2772,0,2744,0,0,0,0,28,0,0,0
서울특별시,종로구,체부동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1109,0,1109,0,0,0,0,0,0,0,0
서울특별시,종로구,필운동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1308,0,1308,0,0,0,0,0,0,0,0
서울특별시,종로구,내자동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,143,0,143,0,0,0,0,0,0,0,0
서울특별시,종로구,사직동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,3915,0,3680,0,0,0,0,235,0,0,0
서울특별시,종로구,도렴동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,4,0,4,0,0,0,0,0,0,0,0
서울특별시,종로구,당주동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,370,0,370,0,0,0,0,0,0,0,0
서울특별시,종로구,내수동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,2059,0,2059,0,0,0,0,0,0,0,0
서울특별시,종로구,세종로,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,4,0,2,0,0,0,0,2,0,0,0
서울특별시,종로구,신문로1가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,73,0,73,0,0,0,0,0,0,0,0
서울특별시,종로구,신문로2가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,598,0,598,0,0,0,0,0,0,0,0
서울특별시,종로구,청진동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,167,0,167,0,0,0,0,0,0,0,0
서울특별시,종로구,서린동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,2,0,2,0,0,0,0,0,0,0,0
서울특별시,종로구,수송동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,354,0,354,0,0,0,0,0,0,0,0
서울특별시,종로구,중학동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,22,0,22,0,0,0,0,0,0,0,0
서울특별시,종로구,종로1가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,99,0,99,0,0,0,0,0,0,0,0
서울특별시,종로구,공평동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,53,0,53,0,0,0,0,0,0,0,0
서울특별시,종로구,관훈동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,240,0,240,0,0,0,0,0,0,0,0
서울특별시,종로구,견지동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,399,0,399,0,0,0,0,0,0,0,0
서울특별시,종로구,와룡동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,282,0,110,0,0,0,0,172,0,0,0
서울특별시,종로구,권농동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,387,0,375,0,0,0,0,12,0,0,0
서울특별시,종로구,운니동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,349,0,349,0,0,0,0,0,0,0,0
서울특별시,종로구,익선동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,2243,0,2243,0,0,0,0,0,0,0,0
서울특별시,종로구,경운동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,286,0,286,0,0,0,0,0,0,0,0
서울특별시,종로구,관철동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,232,0,232,0,0,0,0,0,0,0,0
서울특별시,종로구,인사동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,331,0,331,0,0,0,0,0,0,0,0
서울특별시,종로구,낙원동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1645,0,1645,0,0,0,0,0,0,0,0
서울특별시,종로구,종로2가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1325,0,1325,0,0,0,0,0,0,0,0
서울특별시,종로구,팔판동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,436,0,432,0,0,0,0,4,0,0,0
서울특별시,종로구,삼청동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1788,0,1645,0,0,0,0,143,0,0,0
서울특별시,종로구,안국동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,392,0,392,0,0,0,0,0,0,0,0
서울특별시,종로구,소격동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,229,0,222,0,0,0,0,7,0,0,0
서울특별시,종로구,화동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,299,0,299,0,0,0,0,0,0,0,0
서울특별시,종로구,사간동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,182,0,178,0,0,0,0,4,0,0,0
서울특별시,종로구,송현동,,,,난지물재생센터(분뇨),412810F01,일반지역,0,0,0,0,0,0,0,0,0,0,0
서울특별시,종로구,가회동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1430,0,1430,0,0,0,0,0,0,0,0
서울특별시,종로구,재동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,179,0,179,0,0,0,0,0,0,0,0
서울특별시,종로구,계동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1504,0,1489,0,0,0,0,15,0,0,0
서울특별시,종로구,원서동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,2293,0,2293,0,0,0,0,0,0,0,0
서울특별시,종로구,훈정동,,,,난지물재생센터(분뇨),412810F01,일반지역,0,0,0,0,0,0,0,0,0,0,0
서울특별시,종로구,묘동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,151,0,151,0,0,0,0,0,0,0,0
서울특별시,종로구,봉익동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,245,0,245,0,0,0,0,0,0,0,0
서울특별시,종로구,돈의동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,2012,0,2012,0,0,0,0,0,0,0,0
서울특별시,종로구,장사동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,126,0,126,0,0,0,0,0,0,0,0
서울특별시,종로구,관수동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,253,0,253,0,0,0,0,0,0,0,0
서울특별시,종로구,종로3가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,131,0,131,0,0,0,0,0,0,0,0
서울특별시,종로구,인의동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1829,0,1829,0,0,0,0,0,0,0,0
서울특별시,종로구,예지동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,89,0,89,0,0,0,0,0,0,0,0
서울특별시,종로구,원남동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,956,0,956,0,0,0,0,0,0,0,0
서울특별시,종로구,연지동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,478,0,478,0,0,0,0,0,0,0,0
서울특별시,종로구,종로4가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,67,0,67,0,0,0,0,0,0,0,0
서울특별시,종로구,효제동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,767,0,767,0,0,0,0,0,0,0,0
서울특별시,종로구,종로5가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,336,0,336,0,0,0,0,0,0,0,0
서울특별시,종로구,종로6가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,709,0,709,0,0,0,0,0,0,0,0
서울특별시,종로구,이화동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,2523,0,2523,0,0,0,0,0,0,0,0
서울특별시,종로구,연건동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1888,0,1888,0,0,0,0,0,0,0,0
서울특별시,종로구,충신동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,3828,0,3828,0,0,0,0,0,0,0,0
서울특별시,종로구,동숭동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,4621,0,4621,0,0,0,0,0,0,0,0
서울특별시,종로구,혜화동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,3388,0,3388,0,0,0,0,0,0,0,0
서울특별시,종로구,명륜1가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,4560,0,4560,0,0,0,0,0,0,0,0
서울특별시,종로구,명륜2가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,3110,0,3110,0,0,0,0,0,0,0,0
서울특별시,종로구,명륜4가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,993,0,991,0,2,0,0,0,0,0,0
서울특별시,종로구,명륜3가,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,6140,0,5956,0,0,0,0,184,0,0,0
서울특별시,종로구,창신동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,27593,0,27593,0,0,0,0,0,0,0,0
서울특별시,종로구,숭인동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,16523,0,16523,0,0,0,0,0,0,0,0
서울특별시,종로구,교남동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,275,0,275,0,0,0,0,0,0,0,0
서울특별시,종로구,평동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,800,0,800,0,0,0,0,0,0,0,0
서울특별시,종로구,송월동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,667,0,667,0,0,0,0,0,0,0,0
서울특별시,종로구,홍파동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,1286,0,1286,0,0,0,0,0,0,0,0
서울특별시,종로구,교북동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,390,0,351,0,0,0,0,39,0,0,0
서울특별시,종로구,행촌동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,4779,0,4540,0,0,0,0,239,0,0,0
서울특별시,종로구,구기동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,6381,0,5743,0,0,0,0,638,0,0,0
서울특별시,종로구,평창동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,13246,0,12981,0,0,0,0,265,0,0,0
서울특별시,종로구,부암동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,4986,0,3590,0,0,0,0,1396,0,0,0
서울특별시,종로구,홍지동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,2059,0,1627,0,0,0,0,432,0,0,0
서울특별시,종로구,신영동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,4027,0,4027,0,0,0,0,0,0,0,0
서울특별시,종로구,무악동,,중랑물재생센터,112000W01,난지물재생센터(분뇨),412810F01,일반지역,8629,0,8629,0,0,0,0,0,0,0,0
서울특별시,중구,무교동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,22,0,22,0,0,0,0,0,0,0,0
서울특별시,중구,다동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,73,0,73,0,0,0,0,0,0,0,0
서울특별시,중구,태평로1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,6,0,6,0,0,0,0,0,0,0,0
서울특별시,중구,을지로1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,2,0,2,0,0,0,0,0,0,0,0
서울특별시,중구,을지로2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,81,0,81,0,0,0,0,0,0,0,0
서울특별시,중구,남대문로1가,,,,중랑물재생센터(분뇨),112000F01,일반지역,0,0,0,0,0,0,0,0,0,0,0
서울특별시,중구,삼각동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,4,0,4,0,0,0,0,0,0,0,0
서울특별시,중구,수하동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,4,0,4,0,0,0,0,0,0,0,0
서울특별시,중구,장교동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,0,0,0,0,0,0,0,0,0,0,0
서울특별시,중구,수표동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,108,0,108,0,0,0,0,0,0,0,0
서울특별시,중구,소공동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,11,0,11,0,0,0,0,0,0,0,0
서울특별시,중구,남창동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,563,0,563,0,0,0,0,0,0,0,0
서울특별시,중구,북창동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,253,0,253,0,0,0,0,0,0,0,0
서울특별시,중구,태평로2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,46,0,46,0,0,0,0,0,0,0,0
서울특별시,중구,남대문로2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,1,0,1,0,0,0,0,0,0,0,0
서울특별시,중구,남대문로3가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,29,0,29,0,0,0,0,0,0,0,0
서울특별시,중구,남대문로4가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,17,0,17,0,0,0,0,0,0,0,0
서울특별시,중구,남대문로5가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,1394,0,1394,0,0,0,0,0,0,0,0
서울특별시,중구,봉래동1가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,16,0,16,0,0,0,0,0,0,0,0
서울특별시,중구,봉래동2가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,0,0,0,0,0,0,0,0,0,0,0
서울특별시,중구,회현동1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,4219,0,4219,0,0,0,0,0,0,0,0
서울특별시,중구,회현동2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,1000,0,1000,0,0,0,0,0,0,0,0
서울특별시,중구,회현동3가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,81,0,81,0,0,0,0,0,0,0,0
서울특별시,중구,충무로1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,22,0,22,0,0,0,0,0,0,0,0
서울특별시,중구,충무로2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,55,0,55,0,0,0,0,0,0,0,0
서울특별시,중구,명동1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,19,0,19,0,0,0,0,0,0,0,0
서울특별시,중구,명동2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,651,0,651,0,0,0,0,0,0,0,0
서울특별시,중구,남산동1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,220,0,220,0,0,0,0,0,0,0,0
서울특별시,중구,남산동2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,943,0,943,0,0,0,0,0,0,0,0
서울특별시,중구,남산동3가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,63,0,63,0,0,0,0,0,0,0,0
서울특별시,중구,저동1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,74,0,74,0,0,0,0,0,0,0,0
서울특별시,중구,충무로4가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,1686,0,1686,0,0,0,0,0,0,0,0
서울특별시,중구,충무로5가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,212,0,212,0,0,0,0,0,0,0,0
서울특별시,중구,인현동2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,619,0,619,0,0,0,0,0,0,0,0
서울특별시,중구,예관동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,95,0,95,0,0,0,0,0,0,0,0
서울특별시,중구,묵정동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,977,0,977,0,0,0,0,0,0,0,0
서울특별시,중구,필동1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,165,0,165,0,0,0,0,0,0,0,0
서울특별시,중구,필동2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,1304,0,1304,0,0,0,0,0,0,0,0
서울특별시,중구,필동3가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,1231,0,1231,0,0,0,0,0,0,0,0
서울특별시,중구,남학동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,73,0,73,0,0,0,0,0,0,0,0
서울특별시,중구,주자동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,14,0,14,0,0,0,0,0,0,0,0
서울특별시,중구,예장동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,880,0,880,0,0,0,0,0,0,0,0
서울특별시,중구,장충동1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,2267,0,2267,0,0,0,0,0,0,0,0
서울특별시,중구,장충동2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,3819,0,3819,0,0,0,0,0,0,0,0
서울특별시,중구,광희동1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,684,0,684,0,0,0,0,0,0,0,0
서울특별시,중구,광희동2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,1242,0,1242,0,0,0,0,0,0,0,0
서울특별시,중구,쌍림동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,734,0,734,0,0,0,0,0,0,0,0
서울특별시,중구,을지로6가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,215,0,215,0,0,0,0,0,0,0,0
서울특별시,중구,을지로7가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,157,0,157,0,0,0,0,0,0,0,0
서울특별시,중구,을지로4가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,166,0,166,0,0,0,0,0,0,0,0
서울특별시,중구,을지로5가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,365,0,365,0,0,0,0,0,0,0,0
서울특별시,중구,주교동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,301,0,301,0,0,0,0,0,0,0,0
서울특별시,중구,방산동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,62,0,62,0,0,0,0,0,0,0,0
서울특별시,중구,오장동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,309,0,309,0,0,0,0,0,0,0,0
서울특별시,중구,을지로3가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,380,0,380,0,0,0,0,0,0,0,0
서울특별시,중구,입정동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,146,0,146,0,0,0,0,0,0,0,0
서울특별시,중구,산림동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,271,0,271,0,0,0,0,0,0,0,0
서울특별시,중구,충무로3가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,103,0,103,0,0,0,0,0,0,0,0
서울특별시,중구,초동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,109,0,109,0,0,0,0,0,0,0,0
서울특별시,중구,인현동1가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,154,0,154,0,0,0,0,0,0,0,0
서울특별시,중구,저동2가,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,134,0,134,0,0,0,0,0,0,0,0
서울특별시,중구,신당동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,85656,0,85656,0,0,0,0,0,0,0,0
서울특별시,중구,흥인동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,538,0,538,0,0,0,0,0,0,0,0
서울특별시,중구,무학동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,262,0,262,0,0,0,0,0,0,0,0
서울특별시,중구,황학동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,13011,0,13011,0,0,0,0,0,0,0,0
서울특별시,중구,서소문동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,62,0,62,0,0,0,0,0,0,0,0
서울특별시,중구,정동,,중랑물재생센터,112000W01,중랑물재생센터(분뇨),112000F01,일반지역,496,0,496,0,0,0,0,0,0,0,0
서울특별시,중구,순화동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,521,0,521,0,0,0,0,0,0,0,0
서울특별시,중구,의주로1가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,25,0,25,0,0,0,0,0,0,0,0
서울특별시,중구,충정로1가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,6,0,6,0,0,0,0,0,0,0,0
서울특별시,중구,중림동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,7449,0,7449,0,0,0,0,0,0,0,0
서울특별시,중구,의주로2가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,20,0,20,0,0,0,0,0,0,0,0
서울특별시,중구,만리동1가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,1403,0,1403,0,0,0,0,0,0,0,0
서울특별시,중구,만리동2가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,2507,0,2507,0,0,0,0,0,0,0,0
서울특별시,용산구,후암동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,20538,0,20538,0,0,0,0,0,0,0,0
서울특별시,용산구,용산동2가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,13887,0,6110,0,0,0,0,7777,0,0,0
서울특별시,용산구,용산동4가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,3,0,0,0,0,0,0,0,0,3,0
서울특별시,용산구,갈월동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,3646,0,3646,0,0,0,0,0,0,0,0
서울특별시,용산구,남영동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,1137,0,1137,0,0,0,0,0,0,0,0
서울특별시,용산구,용산동1가,,,,난지물재생센터(분뇨),412810F01,수변구역,0,0,0,0,0,0,0,0,0,0,0
서울특별시,용산구,동자동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,3479,0,3479,0,0,0,0,0,0,0,0
서울특별시,용산구,서계동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,6802,0,6802,0,0,0,0,0,0,0,0
서울특별시,용산구,청파동1가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,9675,0,9675,0,0,0,0,0,0,0,0
서울특별시,용산구,청파동2가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,4161,0,4161,0,0,0,0,0,0,0,0
서울특별시,용산구,청파동3가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,3343,0,3343,0,0,0,0,0,0,0,0
서울특별시,용산구,원효로1가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,4521,0,4521,0,0,0,0,0,0,0,0
서울특별시,용산구,원효로2가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,1837,0,1837,0,0,0,0,0,0,0,0
서울특별시,용산구,신창동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,2792,0,2792,0,0,0,0,0,0,0,0
서울특별시,용산구,산천동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,6009,0,6009,0,0,0,0,0,0,0,0
서울특별시,용산구,청암동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,620,0,589,0,0,0,0,31,0,0,0
서울특별시,용산구,원효로3가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,2286,0,2286,0,0,0,0,0,0,0,0
서울특별시,용산구,원효로4가,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,4300,0,4300,0,0,0,0,0,0,0,0
서울특별시,용산구,효창동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,11519,0,11519,0,0,0,0,0,0,0,0
서울특별시,용산구,도원동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,6740,0,6740,0,0,0,0,0,0,0,0
서울특별시,용산구,용문동,,난지물재생센터,412810W01,난지물재생센터(분뇨),412810F01,일반지역,6505,0,6505,0,0,0,0,0,0,0,0
