시도,시군구,읍면동,리,행정구역코드,종말처리시설명,업소수(개)_총계,폐수발생량(㎥/일)_총계,폐수방류량(㎥/일)_총계,BOD발생부하량(kg/일)_총계,TN발생부하량(kg/일)_총계,TP발생부하량(kg/일)_총계,BOD배출부하량(kg/일)_총계,TN배출부하량(kg/일)_총계,TP배출부하량(kg/일)_총계,업소수(개)_종말처리장 연계,폐수발생량(㎥/일)_종말처리장 연계,폐수방류량(㎥/일)_종말처리장 연계,BOD발생부하량(kg/일)_종말처리장 연계,TN발생부하량(kg/일)_종말처리장 연계,TP발생부하량(kg/일)_종말처리장 연계,BOD배출부하량(kg/일)_종말처리장 연계,TN배출부하량(kg/일)_종말처리장 연계,TP배출부하량(kg/일)_종말처리장 연계,업소수(개)_직접 방류,폐수발생량(㎥/일)_직접 방류,폐수방류량(㎥/일)_직접 방류,BOD발생부하량(kg/일)_직접 방류,TN발생부하량(kg/일)_직접 방류,TP발생부하량(kg/일)_직접 방류,BOD배출부하량(kg/일)_직접 방류,TN배출부하량(kg/일)_직접 방류,TP배출부하량(kg/일)_직접 방류,업소수(개)__위탁 처리,폐수발생량(㎥/일)__위탁 처리,폐수방류량(㎥/일)_위탁 처리,BOD발생부하량(kg/일)_위탁 처리,TN발생부하량(kg/일)_위탁 처리,TP발생부하량(kg/일)_위탁 처리,BOD배출부하량(kg/일)_위탁 처리,TN배출부하량(kg/일)_위탁 처리,TP배출부하량(kg/일)_위탁 처리
경기도,김포시,대곶면,상마리,4157034024,,17,20.1,8.6,15.28,0.81,0.13,0.51,0.07,0.02,0,0,0,0,0,0,0,0,0,5,10.7,8.6,9.46,0.41,0.04,0.51,0.07,0.02,12,9,0,5.82,0.4,0.09,0,0,0
경기도,김포시,대곶면,율생리,4157034025,김포하수종말처리장,1,21,21,1.62,0.25,0.04,0.32,0.2,0.02,1,21,21,1.62,0.25,0.04,0.32,0.2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,김포시,대곶면,율생리,4157034025,,15,20.4,19.1,2.59,1.53,0.08,1.08,0.8,0.06,0,0,0,0,0,0,0,0,0,8,19.1,19.1,1.87,1.36,0.07,1.08,0.8,0.06,7,1,0,0.73,0.17,0.01,0,0,0
경기도,김포시,대곶면,초원지리,4157034026,,23,81.6,31.4,32.15,10.77,0.92,1.9,0.96,0.16,0,0,0,0,0,0,0,0,0,15,31.4,31.4,27.19,4.99,0.57,1.9,0.96,0.16,8,50,0,4.96,5.77,0.35,0,0,0
경기도,김포시,대곶면,거물대리,4157034027,,16,13.8,4,5.94,0.75,0.21,0.11,0.24,0.05,0,0,0,0,0,0,0,0,0,2,4,4,0.24,0.4,0.05,0.11,0.24,0.05,14,10,0,5.69,0.35,0.16,0,0,0
경기도,김포시,대곶면,오니산리,4157034028,,5,8.2,0,0.65,0.39,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0.65,0.39,0.04,0,0,0
경기도,김포시,대곶면,송마리,4157034029,김포하수종말처리장,1,1,1,0.08,0,0,0.02,0,0,1,1,1,0.08,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,김포시,대곶면,송마리,4157034029,,40,193.5,91.5,109.4,10.29,4.01,3.66,2.81,0.39,0,0,0,0,0,0,0,0,0,6,115.9,91.5,71.56,3.3,3.5,3.66,2.81,0.39,34,78,0,37.84,6.99,0.51,0,0,0
경기도,김포시,대곶면,석정리,4157034030,,32,204.4,101.1,255.86,284.91,18.83,2.41,1.99,0.28,0,0,0,0,0,0,0,0,0,6,101.1,101.1,59.16,2.13,0.49,2.41,1.99,0.28,26,103,0,196.7,282.78,18.34,0,0,0
경기도,김포시,대곶면,쇄암리,4157034031,,8,18.2,2,14.41,0.76,0.12,0.07,0.03,0,0,0,0,0,0,0,0,0,0,1,2,2,0.07,0.03,0,0.07,0.03,0,7,16,0,14.34,0.73,0.12,0,0,0
경기도,김포시,대곶면,신안리,4157034032,,1,6,6,9.96,0.13,0.04,0.07,0.08,0.01,0,0,0,0,0,0,0,0,0,1,6,6,9.96,0.13,0.04,0.07,0.08,0.01,0,0,0,0,0,0,0,0,0
경기도,김포시,대곶면,대명리,4157034033,,25,795.9,69.4,"2,594.09",14.33,1.46,2,0.73,0.13,0,0,0,0,0,0,0,0,0,7,79.8,69.4,23.88,3.59,0.55,2,0.73,0.13,18,716,0,"2,570.21",10.74,0.9,0,0,0
경기도,김포시,월곶면,군하리,4157035021,,8,139.7,70.5,58.22,18.09,1.58,4.71,2.75,0.41,0,0,0,0,0,0,0,0,0,4,95.5,70.5,55.82,17.47,1.55,4.71,2.75,0.41,4,44,0,2.4,0.62,0.03,0,0,0
경기도,김포시,월곶면,고막리,4157035022,,6,9.7,0,2.43,0.34,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,2.43,0.34,0.05,0,0,0
경기도,김포시,월곶면,갈산리,4157035023,,31,439.3,254.4,379.8,35.2,5.12,5.47,4.75,2.36,0,0,0,0,0,0,0,0,0,9,254.4,254.4,310.64,23.37,3.89,5.47,4.75,2.36,22,185,0,69.15,11.83,1.23,0,0,0
경기도,김포시,월곶면,고양리,4157035024,,23,149.2,85,136.62,13.42,2.2,3.97,2.9,0.32,0,0,0,0,0,0,0,0,0,2,85,85,118.33,10.38,1.66,3.97,2.9,0.32,21,64,0,18.29,3.04,0.54,0,0,0
경기도,김포시,월곶면,포내리,4157035025,,9,144,126.2,13.24,2.39,0.42,5.18,1.99,0.32,0,0,0,0,0,0,0,0,0,7,141.2,126.2,10.87,2.17,0.37,5.18,1.99,0.32,2,3,0,2.37,0.22,0.05,0,0,0
경기도,김포시,월곶면,개곡리,4157035030,,14,67.4,46.7,84.18,5.62,0.82,2.82,2.23,0.25,0,0,0,0,0,0,0,0,0,6,46.7,46.7,56.55,5.05,0.57,2.82,2.23,0.25,8,21,0,27.63,0.57,0.26,0,0,0
경기도,김포시,하성면,마곡리,4157036021,김포하수종말처리장,1,3,3,0.23,0.01,0,0.05,0.01,0,1,3,3,0.23,0.01,0,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,김포시,하성면,마곡리,4157036021,,9,276.2,88.8,25.9,5.38,0.89,1.97,2.23,0.29,0,0,0,0,0,0,0,0,0,4,113.8,88.8,10.5,2.96,0.4,1.97,2.23,0.29,5,162,0,15.4,2.42,0.49,0,0,0
경기도,김포시,하성면,석탄리,4157036022,,4,1.1,0,0.23,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.23,0.03,0.01,0,0,0
경기도,김포시,하성면,후평리,4157036023,,2,0.1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.02,0,0,0,0,0
경기도,김포시,하성면,양택리,4157036027,,12,11.9,9.9,7.5,0.43,0.16,0.32,0.3,0.07,0,0,0,0,0,0,0,0,0,3,10,9.9,1.6,0.3,0.14,0.32,0.3,0.07,9,2,0,5.9,0.13,0.02,0,0,0
경기도,김포시,하성면,원산리,4157036028,,38,180.5,103.5,96.41,11.28,1.06,6.68,3.46,0.42,0,0,0,0,0,0,0,0,0,10,103.5,103.5,86.74,7.05,0.81,6.68,3.46,0.42,28,77,0,9.67,4.23,0.25,0,0,0
경기도,김포시,하성면,하사리,4157036029,,4,38.6,37.6,27.99,2.94,0.24,3.56,2.22,0.24,0,0,0,0,0,0,0,0,0,2,37.6,37.6,27.8,2.92,0.24,3.56,2.22,0.24,2,1,0,0.19,0.02,0.01,0,0,0
경기도,김포시,하성면,봉성리,4157036030,,2,38.2,38,139.86,3.06,0.53,0.16,0.06,0,0,0,0,0,0,0,0,0,0,1,38,38,139.84,3.06,0.53,0.16,0.06,0,1,0,0,0.02,0.01,0,0,0,0
경기도,김포시,하성면,전류리,4157036031,,4,9.6,1.5,0.75,0.42,0.04,0.11,0.03,0,0,0,0,0,0,0,0,0,0,1,1.5,1.5,0.12,0.03,0,0.11,0.03,0,3,8,0,0.64,0.39,0.04,0,0,0
경기도,화성시,남양동,,4159010100,,14,114.4,108.4,9.74,2.04,0.31,2.66,1.19,0.17,0,0,0,0,0,0,0,0,0,10,108.4,108.4,9.02,1.94,0.29,2.66,1.19,0.17,4,6,0,0.72,0.1,0.02,0,0,0
경기도,화성시,신남동,,4159010200,,21,231.2,97.6,355.03,33.43,11.29,3.36,4.21,1.04,0,0,0,0,0,0,0,0,0,7,98.4,97.6,127.88,14.99,1.46,3.36,4.21,1.04,14,133,0,227.15,18.44,9.83,0,0,0
경기도,화성시,장덕동,,4159010300,,11,170.7,142.5,87.13,15.18,3.29,0.91,2.51,0.3,0,0,0,0,0,0,0,0,0,3,142.5,142.5,77.21,13.95,2.97,0.91,2.51,0.3,8,28,0,9.92,1.22,0.32,0,0,0
경기도,화성시,안석동,,4159010400,,6,52.8,28.6,7.35,1.32,0.27,0.55,0.52,0,0,0,0,0,0,0,0,0,0,3,31.6,28.6,3.65,0.85,0.13,0.55,0.52,0,3,21,0,3.7,0.47,0.13,0,0,0
경기도,화성시,활초동,,4159010500,,2,0.8,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.04,0.02,0,0,0,0
경기도,화성시,온석동,,4159010600,,10,127.6,47.8,8.07,2.62,1.22,1.19,0.52,0.07,0,0,0,0,0,0,0,0,0,3,47.8,47.8,3.68,1.26,0.16,1.19,0.52,0.07,7,80,0,4.39,1.36,1.06,0,0,0
경기도,화성시,무송동,,4159010700,,24,257,109,43.01,7.57,1.72,1.83,0.57,0.18,0,0,0,0,0,0,0,0,0,6,109,109,16.04,1.07,1.18,1.83,0.57,0.18,18,148,0,26.97,6.51,0.53,0,0,0
경기도,화성시,북양동,,4159010800,,47,391.8,131.9,102.98,9.36,1.95,2.36,1.64,0.14,0,0,0,0,0,0,0,0,0,14,175.4,131.9,23.12,2.87,0.38,2.36,1.64,0.14,33,216,0,79.86,6.49,1.57,0,0,0
경기도,화성시,송림동,,4159010900,,4,68.2,67,5.29,1.45,0.21,1.68,1.05,0.13,0,0,0,0,0,0,0,0,0,3,67,67,5.16,1.3,0.19,1.68,1.05,0.13,1,1,0,0.13,0.15,0.02,0,0,0
경기도,화성시,원천동,,4159011500,,1,0.9,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.04,0.01,0,0,0,0
경기도,화성시,진안동,,4159011600,,12,143.7,113.1,25.38,4.65,0.91,2.94,0.15,0.03,0,0,0,0,0,0,0,0,0,10,113.1,113.1,24.83,4.34,0.9,2.94,0.15,0.03,2,31,0,0.55,0.3,0.01,0,0,0
경기도,화성시,병점동,,4159011700,,8,53.4,51.9,4.13,1.54,0.17,1.23,0.4,0.07,0,0,0,0,0,0,0,0,0,7,52.9,51.9,4.07,1.33,0.17,1.23,0.4,0.07,1,1,0,0.05,0.2,0,0,0,0
경기도,화성시,능동,,4159011800,,10,89.8,74.6,12.67,3.16,1.91,2.13,0.92,0.19,0,0,0,0,0,0,0,0,0,9,86.8,74.6,11.32,2.78,1.87,2.13,0.92,0.19,1,3,0,1.35,0.37,0.04,0,0,0
경기도,화성시,기산동,,4159011900,,7,80,51.5,8.22,0.78,0.17,0.1,0.09,0.01,0,0,0,0,0,0,0,0,0,3,51.5,51.5,6.71,0.52,0.14,0.1,0.09,0.01,4,28,0,1.51,0.26,0.02,0,0,0
경기도,화성시,반월동,,4159012000,,30,"67,823.10","67,763.60","16,672.93","23,611.52",332.12,119.41,210.62,17.33,0,0,0,0,0,0,0,0,0,21,"67,788.60","67,763.60","16,669.30","23,610.55",331.95,119.41,210.62,17.33,9,35,0,3.64,0.96,0.18,0,0,0
경기도,화성시,반정동,,4159012100,,8,34,5.5,4.44,0.29,0.06,0.42,0.03,0.01,0,0,0,0,0,0,0,0,0,1,11,5.5,0.85,0.08,0.03,0.42,0.03,0.01,7,23,0,3.6,0.21,0.03,0,0,0
경기도,화성시,황계동,,4159012200,,4,52.6,48,9.01,1.03,0.29,0.05,0.01,0,0,0,0,0,0,0,0,0,0,2,48,48,8.29,1.03,0.28,0.05,0.01,0,2,5,0,0.72,0.01,0.01,0,0,0
경기도,화성시,배양동,,4159012300,,3,45.8,30,12.47,0.29,0.05,1.26,0.02,0.02,0,0,0,0,0,0,0,0,0,1,30,30,6.3,0.06,0.05,1.26,0.02,0.02,2,16,0,6.17,0.23,0.01,0,0,0
경기도,화성시,기안동,,4159012400,,7,54.8,54.5,5.16,0.73,0.15,1.08,0.45,0.08,0,0,0,0,0,0,0,0,0,5,54.5,54.5,5.11,0.69,0.15,1.08,0.45,0.08,2,0,0,0.04,0.05,0,0,0,0
경기도,화성시,송산동,,4159012500,,5,31.6,19.5,12.9,2.58,0.17,0.57,0.17,0.03,0,0,0,0,0,0,0,0,0,3,19.5,19.5,6.72,2.25,0.14,0.57,0.17,0.03,2,12,0,6.18,0.32,0.04,0,0,0
경기도,화성시,안녕동,,4159012600,,34,841.4,714.8,"2,728.18",27.93,5.53,8.29,12.91,0.3,0,0,0,0,0,0,0,0,0,19,730.8,714.8,"2,718.16",25.05,5.22,8.29,12.91,0.3,15,111,0,10.02,2.87,0.31,0,0,0
경기도,화성시,반송동,,4159012700,,8,137.8,122.6,12.98,1.37,0.25,3.4,0.82,0.15,0,0,0,0,0,0,0,0,0,7,135.6,122.6,12.87,1.37,0.25,3.4,0.82,0.15,1,2,0,0.11,0,0,0,0,0
경기도,화성시,석우동,,4159012800,오산하수종말처리장,1,313,286,2.19,7.51,0.55,0.46,2.82,0.03,1,313,286,2.19,7.51,0.55,0.46,2.82,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,화성시,석우동,,4159012800,,13,185.7,125.9,29.84,2.63,0.34,3.82,0.95,0.09,0,0,0,0,0,0,0,0,0,6,149.9,125.9,26.04,2.28,0.26,3.82,0.95,0.09,7,36,0,3.8,0.35,0.08,0,0,0
경기도,화성시,봉담읍,상리,4159025321,,6,104.6,79.3,8.21,1.95,0.29,2.16,1.23,0.16,0,0,0,0,0,0,0,0,0,5,104.3,79.3,8.03,1.93,0.29,2.16,1.23,0.16,1,0,0,0.18,0.01,0,0,0,0
경기도,화성시,봉담읍,수영리,4159025323,,7,"1,044.30","1,004.00",292.32,57.49,17.13,3.1,10.67,2.75,0,0,0,0,0,0,0,0,0,4,"1,004.00","1,004.00",286.43,56.71,16.38,3.1,10.67,2.75,3,40,0,5.89,0.78,0.75,0,0,0
경기도,화성시,봉담읍,동화리,4159025324,,20,278.6,231.9,33.79,5.22,0.69,6.63,1.73,0.22,0,0,0,0,0,0,0,0,0,12,268.9,231.9,28.99,4.96,0.65,6.63,1.73,0.22,8,10,0,4.81,0.26,0.04,0,0,0
경기도,화성시,봉담읍,와우리,4159025325,,13,149.5,66.6,17.07,5.25,0.81,1.57,0.73,0.12,0,0,0,0,0,0,0,0,0,9,100.6,66.6,9.02,1.73,0.27,1.57,0.73,0.12,4,49,0,8.05,3.52,0.54,0,0,0
경기도,화성시,봉담읍,수기리,4159025326,,4,4.5,3.8,0.42,0.09,0.02,0,0.06,0.01,0,0,0,0,0,0,0,0,0,1,3.8,3.8,0.29,0.08,0.01,0,0.06,0.01,3,1,0,0.13,0.02,0,0,0,0
경기도,화성시,봉담읍,분천리,4159025327,,6,42.6,20.8,2.82,0.7,0.15,0.58,0.21,0.02,0,0,0,0,0,0,0,0,0,1,20.8,20.8,1.6,0.42,0.06,0.58,0.21,0.02,5,22,0,1.22,0.29,0.09,0,0,0
경기도,화성시,봉담읍,왕림리,4159025328,,9,97.8,24,6.44,1.91,0.27,0.62,0.38,0.05,0,0,0,0,0,0,0,0,0,1,24,24,1.85,0.48,0.07,0.62,0.38,0.05,8,74,0,4.59,1.43,0.2,0,0,0
경기도,화성시,봉담읍,세곡리,4159025329,,1,3,0,4.08,0.6,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4.08,0.6,0.01,0,0,0
경기도,화성시,봉담읍,당하리,4159025330,,3,22.1,0,1.06,0.32,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,1.06,0.32,0.06,0,0,0
경기도,화성시,봉담읍,마하리,4159025331,,1,3.9,0,0.14,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0.14,0.04,0.03,0,0,0
경기도,화성시,봉담읍,유리,4159025332,,3,8.4,7.5,2.21,0.61,0.11,0.12,0.19,0,0,0,0,0,0,0,0,0,0,1,7.5,7.5,1.88,0.59,0.11,0.12,0.19,0,2,1,0,0.34,0.02,0,0,0,0
경기도,화성시,봉담읍,덕우리,4159025334,,16,57.1,0,3.16,1.53,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,57,0,3.16,1.53,0.17,0,0,0
경기도,화성시,봉담읍,하가등리,4159025335,,2,1.1,0,0.05,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.05,0.04,0.02,0,0,0
경기도,화성시,봉담읍,상기리,4159025336,,6,28.3,0,8.3,0.71,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,8.3,0.71,0.23,0,0,0
경기도,화성시,우정읍,호곡리,4159025622,,1,4,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0.77,0,0,0,0,0
경기도,화성시,우정읍,운평리,4159025623,,1,0.4,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02,0,0,0,0,0
경기도,화성시,우정읍,한각리,4159025624,,2,2.7,1.5,0.43,0.02,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,1,2.5,1.5,0.19,0.02,0,0.04,0.01,0,1,0,0,0.24,0.01,0,0,0,0
경기도,화성시,우정읍,멱우리,4159025625,,1,3.5,0,0.67,0.08,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0.67,0.08,0.02,0,0,0
경기도,화성시,우정읍,화수리,4159025626,,1,4.6,0,0.17,0.16,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0.17,0.16,0.04,0,0,0
경기도,화성시,우정읍,주곡리,4159025627,,7,120.4,63.5,9.41,2.94,0.74,0.05,0.02,0,0,0,0,0,0,0,0,0,0,3,63.5,63.5,6.03,1.21,0.5,0.05,0.02,0,4,57,0,3.38,1.73,0.24,0,0,0
경기도,화성시,우정읍,이화리,4159025628,,9,"7,679.20","7,621.50",903.39,162.5,128.99,61.02,65.46,7.59,0,0,0,0,0,0,0,0,0,7,"7,651.50","7,621.50",902.14,162.02,128.77,61.02,65.46,7.59,2,28,0,1.25,0.47,0.21,0,0,0
경기도,화성시,우정읍,석천리,4159025629,,4,63.5,28,3.39,1.03,0.12,0.87,0.25,0.04,0,0,0,0,0,0,0,0,0,3,38.4,28,2.96,0.77,0.12,0.87,0.25,0.04,1,25,0,0.43,0.26,0.01,0,0,0
경기도,화성시,우정읍,매향리,4159025630,,4,125.5,31.1,6.3,1.45,0.94,0,0.97,0.02,0,0,0,0,0,0,0,0,0,3,31.1,31.1,1.78,0.97,0.47,0,0.97,0.02,1,94,0,4.53,0.47,0.47,0,0,0
경기도,화성시,우정읍,화산리,4159025631,,8,144.8,93.4,13.98,1.94,5.22,5.78,0.94,0.37,0,0,0,0,0,0,0,0,0,7,137.9,93.4,13.65,1.86,5.21,5.78,0.94,0.37,1,7,0,0.33,0.08,0,0,0,0
경기도,화성시,우정읍,조암리,4159025632,,5,21,21,1.62,0.51,0.05,0.65,0.11,0.02,0,0,0,0,0,0,0,0,0,5,21,21,1.62,0.51,0.05,0.65,0.11,0.02,0,0,0,0,0,0,0,0,0
경기도,화성시,향남읍,평리,4159025921,,4,27,26.2,2.17,0.63,0.09,0.78,0.4,0.05,0,0,0,0,0,0,0,0,0,3,26.2,26.2,2.02,0.56,0.08,0.78,0.4,0.05,1,1,0,0.16,0.08,0.01,0,0,0
경기도,화성시,향남읍,발안리,4159025922,,5,56.9,56.9,4.38,0.37,0.06,1.69,0.26,0.04,0,0,0,0,0,0,0,0,0,5,56.9,56.9,4.38,0.37,0.06,1.69,0.26,0.04,0,0,0,0,0,0,0,0,0
경기도,화성시,향남읍,제암리,4159025923,,3,33.5,33.5,2.58,0.33,0.05,0.96,0.25,0.04,0,0,0,0,0,0,0,0,0,3,33.5,33.5,2.58,0.33,0.05,0.96,0.25,0.04,0,0,0,0,0,0,0,0,0
경기도,화성시,향남읍,상신리,4159025924,발안산업단지폐수종말처리장,29,"1,504.80","1,493.70","1,118.50",150.06,27.75,30.92,40.85,3.87,29,"1,504.80","1,493.70","1,118.50",150.06,27.75,30.92,40.85,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,화성시,향남읍,상신리,4159025924,향남하수종말처리장,3,299,299,150.17,32.65,12.14,0.14,2.02,0.23,3,299,299,150.17,32.65,12.14,0.14,2.02,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,화성시,향남읍,상신리,4159025924,,14,313.6,255.3,223.6,23.2,1.52,4.41,5.03,0.46,0,0,0,0,0,0,0,0,0,11,285.3,255.3,219.52,22.82,1.46,4.41,5.03,0.46,3,28,0,4.08,0.38,0.06,0,0,0
경기도,화성시,향남읍,구문천리,4159025925,발안산업단지폐수종말처리장,33,770.6,770.6,125.06,152,141.16,24.43,13.78,2.51,33,770.6,770.6,125.06,152,141.16,24.43,13.78,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,화성시,향남읍,구문천리,4159025925,향남하수종말처리장,4,105.6,105.6,35.96,4.84,1.43,12.7,1.46,0.08,4,105.6,105.6,35.96,4.84,1.43,12.7,1.46,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,화성시,향남읍,구문천리,4159025925,,22,98.5,15.6,4.55,3.9,1.17,0.04,0.08,0.02,0,0,0,0,0,0,0,0,0,3,15.6,15.6,0.83,0.72,0.14,0.04,0.08,0.02,19,83,0,3.72,3.17,1.03,0,0,0
경기도,화성시,향남읍,하길리,4159025926,발안산업단지폐수종말처리장,5,61.1,61.1,155.73,7.34,0.96,3.86,0.36,0.07,5,61.1,61.1,155.73,7.34,0.96,3.86,0.36,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,화성시,향남읍,하길리,4159025926,,11,112,0,11.14,19.54,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,112,0,11.14,19.54,1.21,0,0,0
경기도,화성시,향남읍,화리현리,4159025927,,12,230.6,24.4,19.73,7.55,0.78,0.37,0.03,0.01,0,0,0,0,0,0,0,0,0,3,24.4,24.4,15.57,1.55,0.16,0.37,0.03,0.01,9,206,0,4.16,6,0.63,0,0,0
경기도,화성시,향남읍,상두리,4159025928,,3,44.5,0,106.18,27.43,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,0,106.18,27.43,0.48,0,0,0
경기도,화성시,향남읍,백토리,4159025929,,23,57.6,26.5,14.31,1.69,1.82,0.27,0.11,0.04,0,0,0,0,0,0,0,0,0,3,26.5,26.5,3.96,0.28,0.17,0.27,0.11,0.04,20,31,0,10.35,1.42,1.65,0,0,0
경기도,화성시,향남읍,길성리,4159025930,,5,12.3,0,0.49,0.08,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0.49,0.08,0.01,0,0,0
경기도,화성시,향남읍,요리,4159025931,,4,16.4,8.6,0.87,0.37,0.2,0.01,0.01,0,0,0,0,0,0,0,0,0,0,1,8.6,8.6,0.22,0.09,0.17,0.01,0.01,0,3,8,0,0.65,0.28,0.03,0,0,0
경기도,화성시,향남읍,수직리,4159025932,,3,38.6,25.8,5.34,0.3,0.05,0.09,0.08,0.03,0,0,0,0,0,0,0,0,0,2,35.8,25.8,2.76,0.3,0.05,0.09,0.08,0.03,1,3,0,2.58,0,0,0,0,0
경기도,화성시,향남읍,갈천리,4159025933,,5,77.1,41,6.89,1.5,0.27,0.87,0.62,0.09,0,0,0,0,0,0,0,0,0,2,61,41,4.7,1.07,0.16,0.87,0.62,0.09,3,16,0,2.19,0.44,0.11,0,0,0
경기도,화성시,향남읍,증거리,4159025934,,6,20.2,0,7.46,3.12,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,7.46,3.12,0.47,0,0,0
경기도,화성시,향남읍,송곡리,4159025935,,10,50.9,1.2,8.28,1.6,1.44,0.03,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.2,0.09,0.01,0,0.03,0,0,9,50,0,8.19,1.59,1.44,0,0,0
경기도,화성시,향남읍,동오리,4159025936,,27,282.1,182.9,95.59,25.58,2.19,6.4,3.02,0.44,0,0,0,0,0,0,0,0,0,9,202.9,182.9,89.45,24.1,1.96,6.4,3.02,0.44,18,79,0,6.15,1.48,0.22,0,0,0
경기도,화성시,향남읍,관리,4159025937,,6,58.8,30.8,22.16,1.12,0.17,0.89,0.41,0.05,0,0,0,0,0,0,0,0,0,4,30.8,30.8,2.35,0.51,0.08,0.89,0.41,0.05,2,28,0,19.81,0.61,0.1,0,0,0
경기도,화성시,향남읍,도이리,4159025938,,3,7.3,4,0.65,0.11,0.02,0.2,0.03,0,0,0,0,0,0,0,0,0,0,1,4,4,0.31,0.03,0,0.2,0.03,0,2,3,0,0.34,0.08,0.02,0,0,0
경기도,화성시,향남읍,행정리,4159025939,,5,46.8,26.8,3.1,0.62,0.14,0.61,0.34,0.04,0,0,0,0,0,0,0,0,0,3,26.8,26.8,2.06,0.44,0.11,0.61,0.34,0.04,2,20,0,1.04,0.18,0.03,0,0,0
경기도,화성시,향남읍,방축리,4159025940,,1,5.3,5.3,0.4,0.11,0.02,0.19,0.08,0.01,0,0,0,0,0,0,0,0,0,1,5.3,5.3,0.4,0.11,0.02,0.19,0.08,0.01,0,0,0,0,0,0,0,0,0
경기도,화성시,향남읍,장짐리,4159025941,,5,68.9,68.4,5.4,0.49,0.33,1.37,0.19,0.12,0,0,0,0,0,0,0,0,0,4,68.4,68.4,4.99,0.49,0.33,1.37,0.19,0.12,1,1,0,0.41,0,0,0,0,0
경기도,화성시,매송면,천천리,4159031021,,2,15.2,15,1.16,0.11,0.01,0.75,0.11,0.01,0,0,0,0,0,0,0,0,0,1,15,15,1.16,0.11,0.01,0.75,0.11,0.01,1,0,0,0.01,0,0,0,0,0
경기도,화성시,매송면,원평리,4159031022,,3,10.6,8.8,0.74,0.15,0.04,0.25,0.09,0.01,0,0,0,0,0,0,0,0,0,1,8.8,8.8,0.68,0.09,0.01,0.25,0.09,0.01,2,2,0,0.06,0.06,0.03,0,0,0
경기도,화성시,매송면,어천리,4159031023,,2,8,8,0.62,0.38,0.04,0.24,0,0,0,0,0,0,0,0,0,0,0,2,8,8,0.62,0.38,0.04,0.24,0,0,0,0,0,0,0,0,0,0,0
경기도,화성시,매송면,야목리,4159031025,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
